        0.00225        0.00000
        0.00450        0.00000
        0.00675        0.00000
        0.00900        0.00000
        0.01125        0.00000
        0.01350        0.00000
        0.01575        0.00000
        0.01800        0.00000
        0.02025        0.00000
        0.02250        0.00000
        0.02475        0.00000
        0.02700        0.00000
        0.02925        0.00000
        0.03150        0.00000
        0.03375        0.00000
        0.03600        0.00000
        0.03825        0.00000
        0.04050        0.00000
        0.04275        0.00000
        0.04500        0.00000
        0.04725        0.00000
        0.04950        0.00000
        0.05175        0.00000
        0.05400        0.00000
        0.05625        0.00000
        0.05850        0.00000
        0.06075        0.00000
        0.06300        0.00000
        0.06525        0.00000
        0.06750        0.00000
        0.06975        0.00000
        0.07200        0.00000
        0.07425        0.00000
        0.07650        0.00000
        0.07875        0.00000
        0.08100        0.00000
        0.08325        0.00000
        0.08550        0.00000
        0.08775        0.00000
        0.09000        0.00000
        0.09225        0.00000
        0.09450        0.00000
        0.09675        0.00000
        0.09900        0.00000
        0.10125        0.00000
        0.10350        0.00000
        0.10575        0.00000
        0.10800        0.00000
        0.11025        0.00000
        0.11250        0.00000
        0.11475        0.00000
        0.11700        0.00000
        0.11925        0.00000
        0.12150        0.00000
        0.12375        0.00000
        0.12600        0.00000
        0.12825        0.00000
        0.13050        0.00000
        0.13275        0.00000
        0.13500        0.00000
        0.13725        0.00000
        0.13950        0.00000
        0.14175        0.00000
        0.14400        0.00000
        0.14625        0.00000
        0.14850        0.00000
        0.15075        0.00000
        0.15300        0.00000
        0.15525        0.00000
        0.15750        0.00000
        0.15975        0.00000
        0.16200        0.00000
        0.16425        0.00000
        0.16650        0.00000
        0.16875        0.00000
        0.17100        0.00000
        0.17325        0.00000
        0.17550        0.00000
        0.17775        0.00000
        0.18000        0.00000
        0.18225        0.00000
        0.18450        0.00000
        0.18675        0.00000
        0.18900        0.00000
        0.19125        0.00000
        0.19350        0.00000
        0.19575        0.00000
        0.19800        0.00000
        0.20025        0.00000
        0.20250        0.00000
        0.20475        0.00000
        0.20700        0.00000
        0.20925        0.00000
        0.21150        0.00000
        0.21375        0.00000
        0.21600        0.00000
        0.21825        0.00000
        0.22050        0.00000
        0.22275        0.00000
        0.22500        0.00000
        0.22725        0.00000
        0.22950        0.00000
        0.23175        0.00000
        0.23400        0.00000
        0.23625        0.00000
        0.23850        0.00000
        0.24075        0.00000
        0.24300        0.00000
        0.24525        0.00000
        0.24750        0.00000
        0.24975        0.00000
        0.25200        0.00000
        0.25425        0.00000
        0.25650        0.00000
        0.25875        0.00000
        0.26100        0.00000
        0.26325        0.00000
        0.26550        0.00000
        0.26775        0.00000
        0.27000        0.00000
        0.27225        0.00000
        0.27450        0.00000
        0.27675        0.00000
        0.27900        0.00000
        0.28125        0.00000
        0.28350        0.00000
        0.28575        0.00000
        0.28800        0.00000
        0.29025        0.00000
        0.29250        0.00000
        0.29475        0.00000
        0.29700        0.00000
        0.29925        0.00000
        0.30150        0.00000
        0.30375        0.00000
        0.30600        0.00000
        0.30825        0.00000
        0.31050        0.00000
        0.31275        0.00000
        0.31500        0.00000
        0.31725        0.00000
        0.31950        0.00000
        0.32175        0.00000
        0.32400        0.00000
        0.32625        0.00000
        0.32850        0.00000
        0.33075        0.00000
        0.33300        0.00000
        0.33525        0.00000
        0.33750        0.00000
        0.33975        0.00000
        0.34200        0.00000
        0.34425        0.00000
        0.34650        0.00000
        0.34875        0.00000
        0.35100        0.00000
        0.35325        0.00000
        0.35550        0.00000
        0.35775        0.00000
        0.36000        0.00000
        0.36225        0.00000
        0.36450        0.00000
        0.36675        0.00000
        0.36900        0.00000
        0.37125        0.00000
        0.37350        0.00000
        0.37575        0.00000
        0.37800        0.00000
        0.38025        0.00000
        0.38250        0.00000
        0.38475        0.00000
        0.38700        0.00000
        0.38925        0.00000
        0.39150        0.00000
        0.39375        0.00000
        0.39600        0.00000
        0.39825        0.00000
        0.40050        0.00000
        0.40275        0.00000
        0.40500        0.00000
        0.40725        0.00000
        0.40950        0.00000
        0.41175        0.00000
        0.41400        0.00000
        0.41625        0.00000
        0.41850        0.00000
        0.42075        0.00000
        0.42300        0.00000
        0.42525        0.00000
        0.42750        0.00000
        0.42975        0.00000
        0.43200        0.00000
        0.43425        0.00000
        0.43650        0.00000
        0.43875        0.00000
        0.44100        0.00000
        0.44325        0.00000
        0.44550        0.00000
        0.44775        0.00000
        0.45000        0.00000
        0.45225        0.00000
        0.45450        0.00000
        0.45675        0.00000
        0.45900        0.00000
        0.46125        0.00000
        0.46350        0.00000
        0.46575        0.00000
        0.46800        0.00000
        0.47025        0.00000
        0.47250        0.00000
        0.47475        0.00000
        0.47700        0.00000
        0.47925        0.00000
        0.48150        0.00000
        0.48375        0.00000
        0.48600        0.00000
        0.48825        0.00000
        0.49050        0.00000
        0.49275        0.00000
        0.49500        0.00000
        0.49725        0.00000
        0.49950        0.00000
        0.50175        0.00000
        0.50400        0.00000
        0.50625        0.00000
        0.50850        0.00000
        0.51075        0.00000
        0.51300        0.00000
        0.51525        0.00000
        0.51750        0.00000
        0.51975        0.00000
        0.52200        0.00000
        0.52425        0.00000
        0.52650        0.00000
        0.52875        0.00000
        0.53100        0.00000
        0.53325        0.00000
        0.53550        0.00000
        0.53775        0.00000
        0.54000        0.00000
        0.54225        0.00000
        0.54450        0.00000
        0.54675        0.00000
        0.54900        0.00000
        0.55125        0.00000
        0.55350        0.00000
        0.55575        0.00000
        0.55800        0.00000
        0.56025        0.00000
        0.56250        0.00000
        0.56475        0.00000
        0.56700        0.00000
        0.56925        0.00000
        0.57150        0.00000
        0.57375        0.00000
        0.57600        0.00000
        0.57825        0.00000
        0.58050        0.00000
        0.58275        0.00000
        0.58500        0.00000
        0.58725        0.00000
        0.58950        0.00000
        0.59175        0.00000
        0.59400        0.00000
        0.59625        0.00000
        0.59850        0.00000
        0.60075        0.00000
        0.60300        0.00000
        0.60525        0.00000
        0.60750        0.00000
        0.60975        0.00000
        0.61200        0.00000
        0.61425        0.00000
        0.61650        0.00000
        0.61875        0.00000
        0.62100        0.00000
        0.62325        0.00000
        0.62550        0.00000
        0.62775        0.00000
        0.63000        0.00000
        0.63225        0.00000
        0.63450        0.00000
        0.63675        0.00000
        0.63900        0.00000
        0.64125        0.00000
        0.64350        0.00000
        0.64575        0.00000
        0.64800        0.00000
        0.65025        0.00000
        0.65250        0.00000
        0.65475        0.00000
        0.65700        0.00000
        0.65925        0.00000
        0.66150        0.00000
        0.66375        0.00000
        0.66600        0.00000
        0.66825        0.00000
        0.67050        0.00000
        0.67275        0.00000
        0.67500        0.00000
        0.67725        0.00000
        0.67950        0.00000
        0.68175        0.00000
        0.68400        0.00000
        0.68625        0.00000
        0.68850        0.00000
        0.69075        0.00000
        0.69300        0.00000
        0.69525        0.00000
        0.69750        0.00000
        0.69975        0.00000
        0.70200        0.00000
        0.70425        0.00000
        0.70650        0.00000
        0.70875        0.00000
        0.71100        0.00000
        0.71325        0.00000
        0.71550        0.00000
        0.71775        0.00000
        0.72000        0.00000
        0.72225        0.00000
        0.72450        0.00000
        0.72675        0.00000
        0.72900        0.00000
        0.73125        0.00000
        0.73350        0.00000
        0.73575        0.00000
        0.73800        0.00000
        0.74025        0.00000
        0.74250        0.00000
        0.74475        0.00000
        0.74700        0.00000
        0.74925        0.00000
        0.75150        0.00000
        0.75375        0.00000
        0.75600        0.00000
        0.75825        0.00000
        0.76050        0.00000
        0.76275        0.00000
        0.76500        0.00000
        0.76725        0.00000
        0.76950        0.00000
        0.77175        0.00000
        0.77400        0.00000
        0.77625        0.00000
        0.77850        0.00000
        0.78075        0.00000
        0.78300        0.00000
        0.78525        0.00000
        0.78750        0.00000
        0.78975        0.00000
        0.79200        0.00000
        0.79425        0.00000
        0.79650        0.00000
        0.79875        0.00000
        0.80100        0.00000
        0.80325        0.00000
        0.80550        0.00000
        0.80775        0.00000
        0.81000        0.00000
        0.81225        0.00000
        0.81450        0.00000
        0.81675        0.00000
        0.81900        0.00000
        0.82125        0.00000
        0.82350        0.00000
        0.82575        0.00000
        0.82800        0.00000
        0.83025        0.00000
        0.83250        0.00000
        0.83475        0.00000
        0.83700        0.00000
        0.83925        0.00000
        0.84150        0.00000
        0.84375        0.00000
        0.84600        0.00000
        0.84825        0.00000
        0.85050        0.00000
        0.85275        0.00000
        0.85500        0.00000
        0.85725        0.00000
        0.85950        0.00000
        0.86175        0.00000
        0.86400        0.00000
        0.86625        0.00000
        0.86850        0.00000
        0.87075        0.00000
        0.87300        0.00000
        0.87525        0.00000
        0.87750        0.00000
        0.87975        0.00000
        0.88200        0.00000
        0.88425        0.00297
        0.88650        0.00888
        0.88875        0.00294
        0.89100        0.00293
        0.89325        0.00291
        0.89550        0.00580
        0.89775        0.00289
        0.90000        0.01149
        0.90225        0.00571
        0.90450        0.01137
        0.90675        0.01414
        0.90900        0.03659
        0.91125        0.01961
        0.91350        0.02508
        0.91575        0.03883
        0.91800        0.03864
        0.92025        0.08239
        0.92250        0.05466
        0.92475        0.08431
        0.92700        0.07849
        0.92925        0.12659
        0.93150        0.11258
        0.93375        0.16272
        0.93600        0.22035
        0.93825        0.20872
        0.94050        0.29450
        0.94275        0.25907
        0.94500        0.36723
        0.94725        0.34216
        0.94950        0.33538
        0.95175        0.46218
        0.95400        0.47022
        0.95625        0.54686
        0.95850        0.50632
        0.96075        0.73073
        0.96300        0.61195
        0.96525        0.74391
        0.96750        0.74542
        0.96975        0.86068
        0.97200        0.97486
        0.97425        1.03408
        0.97650        1.03907
        0.97875        1.16541
        0.98100        1.29783
        0.98325        1.27506
        0.98550        1.39137
        0.98775        1.37074
        0.99000        1.57097
        0.99225        1.43157
        0.99450        1.62969
        0.99675        1.73705
        0.99900        1.80381
        1.00125        1.86764
        1.00350        1.91239
        1.00575        1.93833
        1.00800        2.08535
        1.01025        2.03277
        1.01250        2.15987
        1.01475        2.25421
        1.01700        2.30946
        1.01925        2.30375
        1.02150        2.35156
        1.02375        2.39894
        1.02600        2.47460
        1.02825        2.53857
        1.03050        2.60416
        1.03275        2.63425
        1.03500        2.61847
        1.03725        2.83195
        1.03950        2.81109
        1.04175        2.77753
